item_id,order_id,product_id,quantity,unit_price,category
I000001274,O0000430,P0321,2,405.36,food_drink
I000003541,O0001204,P0120,6,151.36,food_drink
I000000074,O0000031,P0441,3,368.75,electronics
I000001825,O0000620,P0267,1,4.08,toys
I000006165,O_GHOST_04467,P0434,8,319.56,toys
I000004612,O0001567,P0364,1,318.03,food_drink
I000003805,O0001293,P0233,5,65.2,clothing
I000003683,O0001253,P0122,8,74.82,electronics
I000002447,O0000828,P0267,8,197.45,home_garden
I000005290,O0001789,P0150,7,406.46,electronics
I000001759,O0000599,P0115,2,132.89,food_drink
I000006156,O_GHOST_55660,P0057,4,148.47,sports
I000000340,O0000119,P0351,6,476.28,sports
I000002355,O0000796,P0194,6,369.41,food_drink
I000002031,O0000685,P0134,9,282.61,books
I000005910,O0001981,P0268,4,326.99,beauty
I000006069,O_GHOST_05500,P0361,6,234.13,beauty
I000002526,O0000853,P0335,3,98.01,sports
I000002483,O0000840,P0358,1,34.97,toys
I000004223,O0001441,P0059,7,114.76,home_garden
I000004015,O0001371,P0442,4,146.02,electronics
I000004950,O0001679,P0448,9,246.33,food_drink
I000003813,O0001296,P0462,4,418.76,home_garden
I000005159,O0001744,P0084,7,422.65,toys
I000003284,O0001115,P0195,8,350.72,sports
I000003777,O0001285,P0247,9,100.82,beauty
I000002373,O0000805,P0191,7,174.83,food_drink
I000003453,O0001165,P0382,9,498.68,home_garden
I000000993,O0000340,P0031,4,161.68,home_garden
I000000245,O0000087,P0161,5,464.68,books
I000003333,O0001130,P0392,5,188.45,clothing
I000002943,O0000991,P0475,3,151.41,electronics
I000003866,O0001318,P0416,1,490.63,clothing
I000000252,O0000088,P0229,9,145.5,toys
I000001683,O0000569,P0442,1,249.74,sports
I000003396,O0001148,P0479,3,165.46,toys
I000003501,O0001188,P0066,7,175.17,electronics
I000000767,O0000266,P0351,8,25.49,beauty
I000004663,O0001586,P0326,4,285.02,electronics
I000001889,O0000640,P0029,8,14.35,books
I000003436,O0001160,P0058,8,313.06,beauty
I000004163,O0001422,P0263,4,90.97,beauty
I000002308,O0000784,P0127,8,466.11,toys
I000004518,O0001535,P0438,9,140.21,food_drink
I000006068,O_GHOST_12328,P0317,3,359.41,clothing
I000003644,O0001241,P0044,6,458.73,food_drink
I000006200,O_GHOST_70514,P0106,8,181.46,food_drink
I000001464,O0000497,P0498,3,35.54,food_drink
I000005981,O_GHOST_29688,P0363,9,349.9,books
I000005567,O0001876,P0273,9,471.54,home_garden
I000003732,O0001269,P0177,5,499.04,toys
I000006001,O_GHOST_79026,P0040,1,50.18,books
I000001406,O0000477,P0329,1,180.24,sports
I000005684,O0001916,P0099,1,442.95,toys
I000002713,O0000916,P0160,8,165.5,clothing
I000004048,O0001382,P0204,5,117.68,beauty
I000000776,O0000269,P0043,2,349.54,sports
I000004391,O0001496,P0433,2,273.45,food_drink
I000005799,O0001948,P0480,4,268.92,sports
I000003245,O0001101,P0485,8,58.37,books
I000000363,O0000127,P0067,3,464.32,beauty
I000002908,O0000978,P0416,6,43.78,books
I000000110,O0000041,P0274,1,369.7,electronics
I000004035,O0001378,P0434,5,261.62,toys
I000006133,O_GHOST_29649,P0335,8,121.8,books
I000002495,O0000843,P0229,9,329.94,food_drink
I000005075,O0001721,P0103,6,59.94,home_garden
I000001933,O0000656,P0175,5,35.77,food_drink
I000003886,O0001325,P0222,6,215.17,toys
I000002846,O0000957,P0035,2,259.28,books
I000005111,O0001731,P0370,6,21.06,food_drink
I000004789,O0001626,P0493,7,301.37,sports
I000005911,O0001981,P0441,5,161.46,electronics
I000001074,O0000369,P0217,4,418.62,food_drink
I000002269,O0000770,P0017,7,219.23,books
I000003149,O0001070,P0374,3,83.8,clothing
I000001761,O0000599,P0185,9,360.71,food_drink
I000005004,O0001696,P0475,9,62.54,home_garden
I000003863,O0001316,P0498,1,338.37,beauty
I000001190,O0000404,P0354,1,479.57,sports
I000005996,O_GHOST_47392,P0314,2,437.2,home_garden
I000002884,O0000969,P0092,9,271.21,sports
I000000959,O0000326,P0215,9,343.44,books
I000005623,O0001893,P0281,4,26.61,food_drink
I000000858,O0000298,P0315,3,439.95,toys
I000002237,O0000759,P0335,8,45.12,clothing
I000002060,O0000696,P0325,7,44.22,home_garden
I000003318,O0001126,P0491,4,307.19,food_drink
I000000853,O0000295,P0290,5,84.14,food_drink
I000001541,O0000522,P0201,9,166.65,food_drink
I000005076,O0001721,P0497,3,16.09,beauty
I000000005,O0000003,P0011,4,338.42,books
I000005976,O_GHOST_52543,P0018,1,330.14,beauty
I000006094,O_GHOST_93610,P0250,7,308.05,home_garden
I000003138,O0001065,P0039,7,253.51,food_drink
I000000164,O0000062,P0076,1,384.81,clothing
I000003274,O0001112,P0320,9,210.8,electronics
I000004364,O0001487,P0286,9,218.96,sports
I000006117,O_GHOST_88342,P0416,3,347.91,electronics
I000005798,O0001948,P0498,1,449.69,food_drink
I000004594,O0001562,P0153,7,155.01,food_drink
I000002130,O0000718,P0368,6,329.02,home_garden
I000001980,O0000670,P0119,4,111.97,beauty
I000005950,O0001993,P0459,2,379.23,beauty
I000002433,O0000824,P0428,2,120.78,beauty
I000005791,O0001946,P0336,9,256.83,clothing
I000000780,O0000269,P0219,1,140.81,sports
I000006027,O_GHOST_44538,P0041,2,338.52,home_garden
I000005994,O_GHOST_10176,P0367,2,222.56,clothing
I000004988,O0001691,P0353,3,8.68,toys
I000006040,O_GHOST_51695,P0289,7,210.04,beauty
I000002682,O0000907,P0175,3,496.35,toys
I000002036,O0000686,P0441,6,31.36,clothing
I000004851,O0001645,P0064,8,272.77,food_drink
I000003530,O0001200,P0449,1,179.37,toys
I000001401,O0000475,P0119,9,217.47,home_garden
I000001735,O0000590,P0006,5,193.27,food_drink
I000000109,O0000041,P0242,5,113.11,home_garden
I000005291,O0001790,P0216,7,480.82,beauty
I000002838,O0000953,P0481,1,37.91,food_drink
I000006185,O_GHOST_77272,P0061,3,12.75,electronics
I000003532,O0001200,P0412,5,67.36,sports
I000000310,O0000108,P0154,6,30.89,sports
I000002506,O0000846,P0218,2,150.77,electronics
I000003137,O0001065,P0213,5,492.34,food_drink
I000002332,O0000790,P0441,2,477.06,clothing
I000004971,O0001686,P0317,9,178.25,food_drink
I000000092,O0000036,P0244,7,336.61,home_garden
I000001248,O0000421,P0312,5,169.18,toys
I000001381,O0000467,P0338,7,476.06,books
I000003869,O0001319,P0189,6,182.91,clothing
I000004628,O0001572,P0054,1,85.16,beauty
I000004699,O0001600,P0031,7,150.34,electronics
I000005931,O0001987,P0254,1,300.85,beauty
I000004000,O0001367,P0306,4,197.87,books
I000004152,O0001417,P0382,9,103.2,books
I000000231,O0000082,P0074,8,2.54,home_garden
I000000856,O0000297,P0036,3,206.11,clothing
I000002820,O0000948,P0052,3,382.02,clothing
I000000997,O0000342,P0147,1,119.09,food_drink
I000002183,O0000739,P0290,8,248.62,sports
I000005998,O_GHOST_67644,P0453,4,386.88,beauty
I000001480,O0000501,P0273,5,482.98,home_garden
I000001814,O0000616,P0077,8,37.79,clothing
I000002239,O0000760,P0359,1,153.39,beauty
I000005122,O0001735,P0094,9,248.08,beauty
I000001826,O0000620,P0470,4,22.74,toys
I000004151,O0001417,P0347,4,273.92,sports
I000000311,O0000108,P0331,3,439.5,beauty
I000005240,O0001773,P0495,9,47.92,toys
I000004526,O0001538,P0240,5,304.49,food_drink
I000001082,O0000371,P0020,7,231.13,electronics
I000002061,O0000696,P0031,3,436.86,food_drink
I000002009,O0000679,P0038,6,388.8,books
I000004012,O0001370,P0416,4,133.98,sports
I000002999,O0001012,P0237,7,444.68,books
I000003071,O0001041,P0174,5,393.0,electronics
I000001004,O0000345,P0132,3,11.55,books
I000002485,O0000840,P0178,2,219.65,clothing
I000003315,O0001125,P0252,7,327.13,toys
I000003180,O0001082,P0499,2,170.55,beauty
I000006046,O_GHOST_91417,P0184,7,168.01,books
I000003412,O0001152,P0279,8,328.44,beauty
I000003032,O0001024,P0097,6,496.34,clothing
I000001908,O0000647,P0056,5,317.77,home_garden
I000005101,O0001728,P0487,3,317.13,beauty
I000001682,O0000569,P0368,5,199.25,sports
I000002953,O0000994,P0223,3,310.06,clothing
I000000192,O0000069,P0068,5,496.83,clothing
I000003764,O0001280,P0350,4,190.21,books
I000006186,O_GHOST_99135,P0441,6,269.06,electronics
I000002580,O0000868,P0195,6,493.73,beauty
I000002453,O0000829,P0368,9,385.12,toys
I000001839,O0000624,P0174,4,349.73,sports
I000005992,O_GHOST_24074,P0411,4,68.71,electronics
I000005664,O0001908,P0031,3,355.15,food_drink
I000003754,O0001276,P0153,8,156.61,electronics
I000005110,O0001731,P0443,3,149.76,electronics
I000005588,O0001882,P0098,3,323.96,toys
I000004979,O0001689,P0020,2,417.81,books
I000004441,O0001508,P0487,3,260.22,home_garden
I000001153,O0000391,P0414,9,180.61,books
I000003984,O0001360,P0067,6,130.95,electronics
I000004379,O0001493,P0278,2,370.03,clothing
I000002163,O0000730,P0024,3,64.46,home_garden
I000003003,O0001013,P0276,6,125.92,beauty
I000000827,O0000287,P0082,4,94.03,sports
I000003314,O0001125,P0323,7,113.23,food_drink
I000002123,O0000716,P0262,1,202.23,clothing
I000001760,O0000599,P0401,1,242.15,sports
I000006038,O_GHOST_23053,P0270,5,418.72,clothing
I000000736,O0000257,P0270,9,225.22,beauty
I000001597,O0000543,P0020,4,3.41,books
I000003413,O0001153,P0261,2,101.36,home_garden
I000002106,O0000710,P0119,2,124.42,sports
I000004103,O0001399,P0466,8,305.38,toys
I000001524,O0000517,P0341,1,305.41,toys
I000004945,O0001677,P0265,7,217.38,electronics
I000002388,O0000809,P0339,7,370.05,home_garden
I000000166,O0000062,P0379,8,84.5,books
I000002487,O0000840,P0374,9,343.38,toys
I000004821,O0001636,P0021,8,36.71,food_drink
I000001951,O0000662,P0264,3,437.71,clothing
I000001965,O0000666,P0046,1,149.7,food_drink
I000003030,O0001024,P0108,8,232.16,toys
I000003578,O0001217,P0168,4,340.06,sports
I000001183,O0000403,P0026,3,455.59,clothing
I000004378,O0001493,P0376,6,135.59,toys
I000003356,O0001138,P0444,9,380.26,clothing
I000003616,O0001229,P0492,9,176.47,electronics
I000002800,O0000942,P0095,3,127.03,food_drink
I000006198,O_GHOST_96627,P0028,6,484.25,sports
I000006145,O_GHOST_04928,P0462,9,349.5,beauty
I000001925,O0000652,P0017,6,163.07,toys
I000005397,O0001825,P0329,5,184.24,beauty
I000005467,O0001845,P0171,3,47.57,beauty
I000001539,O0000522,P0214,2,151.31,food_drink
I000006182,O_GHOST_94641,P0486,2,179.58,books
I000006197,O_GHOST_66936,P0401,1,491.53,toys
I000000999,O0000342,P0051,9,320.91,beauty
I000001999,O0000676,P0394,5,175.22,sports
I000000884,O0000305,P0034,8,179.69,books
I000002930,O0000987,P0162,9,358.56,toys
I000005097,O0001728,P0002,8,429.19,toys
I000005947,O0001993,P0058,4,482.67,beauty
I000005933,O0001987,P0407,7,58.98,food_drink
I000004108,O0001400,P0329,9,291.35,home_garden
I000001414,O0000481,P0134,7,70.02,beauty
I000004618,O0001569,P0340,5,18.36,electronics
I000003996,O0001365,P0360,8,180.13,home_garden
I000005361,O0001814,P0081,9,430.44,beauty
I000004360,O0001487,P0444,3,428.77,sports
I000005109,O0001731,P0376,4,348.36,books
I000004219,O0001440,P0479,1,282.51,beauty
I000004285,O0001463,P0035,5,379.07,sports
I000000174,O0000064,P0444,7,328.19,sports
I000001247,O0000421,P0026,9,346.44,toys
I000004497,O0001529,P0237,6,450.42,electronics
I000000089,O0000036,P0339,3,42.37,electronics
I000006080,O_GHOST_67715,P0410,3,144.68,home_garden
I000004261,O0001455,P0145,9,442.34,food_drink
I000002312,O0000784,P0177,9,211.38,home_garden
I000004655,O0001582,P0174,7,441.48,toys
I000003738,O0001270,P0491,1,129.75,sports
I000003766,O0001280,P0380,9,98.84,electronics
I000000302,O0000106,P0483,4,483.33,clothing
I000001862,O0000632,P0461,1,65.21,clothing
I000000148,O0000055,P0374,3,145.73,food_drink
I000005123,O0001735,P0439,1,308.98,beauty
I000002910,O0000978,P0191,2,202.97,home_garden
I000006132,O_GHOST_31616,P0278,1,29.12,beauty
I000002951,O0000993,P0255,7,18.0,beauty
I000001922,O0000650,P0404,8,474.35,toys
I000000922,O0000315,P0056,4,358.09,food_drink
I000005803,O0001949,P0316,5,159.93,electronics
I000001146,O0000389,P0232,5,215.15,books
I000004131,O0001408,P0159,6,316.86,books
I000002919,O0000982,P0411,2,208.12,home_garden
I000004036,O0001378,P0453,8,115.65,electronics
I000004020,O0001372,P0434,2,220.13,beauty
I000005760,O0001937,P0121,4,269.91,books
I000006169,O_GHOST_55051,P0355,8,460.11,books
I000005514,O0001860,P0416,6,242.39,sports
I000002451,O0000829,P0244,8,312.16,food_drink
I000001946,O0000660,P0020,3,285.45,food_drink
I000003519,O0001195,P0109,4,272.09,books
I000003029,O0001024,P0249,3,482.37,beauty
I000002452,O0000829,P0448,2,236.68,beauty
I000000423,O0000149,P0024,9,121.09,sports
I000005985,O_GHOST_65355,P0051,3,127.89,electronics
I000002827,O0000949,P0480,2,10.18,books
I000004221,O0001441,P0072,9,208.38,food_drink
I000001331,O0000450,P0246,6,470.73,food_drink
I000006006,O_GHOST_05893,P0209,3,271.25,home_garden
I000005158,O0001744,P0118,8,239.41,food_drink
I000004069,O0001387,P0099,2,224.77,beauty
I000006190,O_GHOST_68632,P0460,1,192.05,electronics
I000002282,O0000776,P0139,2,139.0,beauty
I000000547,O0000192,P0159,2,27.54,home_garden
I000006103,O_GHOST_36429,P0159,2,81.81,books
I000005602,O0001887,P0444,4,353.74,clothing
I000003012,O0001017,P0387,8,259.92,food_drink
I000003115,O0001056,P0254,7,367.46,sports
I000000153,O0000057,P0011,2,42.09,food_drink
I000002882,O0000969,P0200,7,239.94,electronics
I000005978,O_GHOST_55192,P0496,3,215.54,beauty
I000000688,O0000241,P0042,6,162.29,toys
I000006129,O_GHOST_25224,P0390,3,117.31,home_garden
I000000708,O0000248,P0045,1,440.05,home_garden
I000005912,O0001981,P0174,4,470.87,food_drink
I000003550,O0001207,P0446,2,353.19,sports
I000001187,O0000403,P0309,3,194.79,electronics
I000001555,O0000528,P0267,3,110.31,sports
I000005997,O_GHOST_96712,P0478,5,391.42,beauty
I000003792,O0001289,P0079,8,481.75,sports
I000003337,O0001132,P0426,7,415.45,beauty
I000003334,O0001130,P0109,3,175.75,food_drink
I000001440,O0000489,P0466,1,489.89,food_drink
I000003963,O0001354,P0232,4,31.21,beauty
I000002831,O0000950,P0040,2,275.66,clothing
I000001176,O0000401,P0308,2,371.06,toys
I000002829,O0000950,P0003,1,187.39,clothing
I000002789,O0000939,P0366,2,291.8,clothing
I000002858,O0000960,P0059,8,489.67,beauty
I000004596,O0001562,P0310,9,24.22,home_garden
I000000830,O0000288,P0253,4,256.09,electronics
I000002250,O0000763,P0004,2,80.2,toys
I000002277,O0000773,P0099,5,393.9,books
I000004795,O0001627,P0140,7,384.86,food_drink
I000001353,O0000457,P0154,1,127.82,books
I000003393,O0001147,P0239,4,293.47,toys
I000001823,O0000619,P0060,7,178.21,electronics
I000003451,O0001165,P0008,9,312.52,home_garden
I000001080,O0000370,P0312,7,384.31,home_garden
I000002505,O0000846,P0203,5,103.47,sports
I000001808,O0000615,P0190,7,197.25,food_drink
I000000106,O0000041,P0285,4,54.58,home_garden
I000002880,O0000968,P0411,3,188.09,electronics
I000001418,O0000481,P0232,3,147.1,clothing
I000002331,O0000789,P0055,7,288.57,toys
I000005369,O0001817,P0203,5,79.19,sports
I000006093,O_GHOST_05383,P0352,2,122.57,sports
I000006011,O_GHOST_71315,P0174,9,310.72,beauty
I000001601,O0000544,P0021,4,253.6,home_garden
I000001596,O0000543,P0079,3,275.76,sports
I000005841,O0001959,P0473,9,391.56,beauty
I000006164,O_GHOST_17644,P0043,4,7.03,toys
I000005955,O0001995,P0132,6,228.18,electronics
I000000885,O0000305,P0220,4,467.01,books
I000001179,O0000401,P0212,6,261.23,clothing
I000004229,O0001445,P0061,3,337.76,books
I000004389,O0001496,P0401,3,89.9,beauty
I000000187,O0000067,P0360,4,420.7,home_garden
I000000296,O0000103,P0460,5,66.27,sports
I000000992,O0000340,P0168,7,210.59,books
I000005990,O_GHOST_18421,P0393,9,445.74,beauty
I000005566,O0001876,P0275,8,163.16,food_drink
I000006209,O_GHOST_57985,P0183,2,179.22,sports
I000004964,O0001683,P0302,4,395.26,electronics
I000004583,O0001557,P0411,5,47.34,books
I000001599,O0000544,P0164,7,281.22,clothing
I000005986,O_GHOST_60336,P0120,7,361.47,toys
I000000861,O0000298,P0071,3,443.04,electronics
I000003552,O0001208,P0299,6,254.14,sports
I000006070,O_GHOST_33413,P0320,2,117.31,books
I000002005,O0000679,P0198,8,323.12,beauty
I000002716,O0000916,P0143,5,147.01,beauty
I000002830,O0000950,P0384,7,250.67,sports
I000000107,O0000041,P0179,2,460.04,toys
I000005493,O0001854,P0083,1,499.95,beauty
I000004560,O0001550,P0408,1,184.32,books
I000002782,O0000936,P0418,6,322.09,beauty
I000001725,O0000587,P0387,5,442.37,clothing
I000005727,O0001929,P0234,1,79.21,beauty
I000001864,O0000632,P0407,5,403.58,home_garden
I000004813,O0001633,P0029,3,210.86,sports
I000001799,O0000613,P0311,8,94.97,electronics
I000006081,O_GHOST_73649,P0378,7,90.52,sports
I000004866,O0001650,P0034,8,250.86,clothing
I000004333,O0001479,P0449,1,297.17,food_drink
I000001056,O0000363,P0057,6,285.54,toys
I000005789,O0001946,P0392,7,66.68,food_drink
I000003429,O0001158,P0089,3,144.43,food_drink
I000000018,O0000010,P0192,1,49.72,beauty
I000002055,O0000693,P0364,5,163.0,food_drink
I000000154,O0000057,P0341,2,95.36,home_garden
I000004980,O0001689,P0303,9,289.73,food_drink
I000002781,O0000936,P0204,5,446.84,sports
I000003517,O0001195,P0187,5,244.68,home_garden
I000002050,O0000691,P0099,9,52.0,beauty
I000004031,O0001377,P0382,7,40.44,beauty
I000002494,O0000843,P0314,7,389.04,food_drink
I000006140,O_GHOST_38304,P0134,7,301.49,books
I000001816,O0000617,P0352,9,238.77,beauty
I000002109,O0000712,P0280,3,387.88,clothing
I000002181,O0000739,P0151,3,180.73,toys
I000003985,O0001360,P0384,8,16.13,food_drink
I000001812,O0000616,P0274,8,427.35,clothing
I000000541,O0000189,P0445,3,445.99,toys
I000006163,O_GHOST_26912,P0132,9,170.99,books
I000000527,O0000184,P0251,4,41.25,beauty
I000001907,O0000646,P0285,4,230.44,beauty
I000000828,O0000288,P0157,5,29.21,food_drink
I000002855,O0000960,P0229,5,107.52,beauty
I000004488,O0001525,P0012,3,285.84,clothing
I000003414,O0001153,P0227,8,61.39,toys
I000006030,O_GHOST_27441,P0086,4,226.6,home_garden
I000003168,O0001076,P0173,3,328.31,clothing
I000001181,O0000402,P0006,7,341.08,clothing
I000003710,O0001263,P0131,7,99.42,toys
I000006147,O_GHOST_82384,P0462,5,227.26,sports
I000000901,O0000309,P0298,6,95.87,clothing
I000004972,O0001686,P0477,3,275.68,sports
I000003739,O0001271,P0018,2,428.69,books
I000001013,O0000349,P0235,4,303.32,toys
I000001566,O0000532,P0165,9,380.98,sports
I000005418,O0001829,P0332,8,126.81,home_garden
I000004854,O0001645,P0402,4,17.09,electronics
I000000062,O0000026,P0210,2,21.86,electronics
I000003779,O0001286,P0285,1,381.81,electronics
I000005949,O0001993,P0201,9,238.81,home_garden
I000005699,O0001921,P0043,2,268.39,toys
I000000332,O0000117,P0100,7,314.73,clothing
I000002103,O0000709,P0410,6,16.31,beauty
I000001416,O0000481,P0318,2,211.68,electronics
I000002824,O0000949,P0056,8,146.86,beauty
I000003581,O0001217,P0109,1,353.73,home_garden
I000003307,O0001123,P0235,9,495.41,food_drink
I000000489,O0000172,P0347,8,363.9,clothing
I000005944,O0001991,P0421,7,172.85,books
I000004645,O0001578,P0389,8,176.56,beauty
I000000960,O0000326,P0077,5,371.41,beauty
I000002726,O0000919,P0105,1,15.09,sports
I000003838,O0001307,P0376,2,104.79,clothing
I000006119,O_GHOST_90342,P0362,9,366.51,home_garden
I000004989,O0001692,P0446,8,309.3,food_drink
I000005700,O0001921,P0274,4,308.27,home_garden
I000005982,O_GHOST_03130,P0033,7,203.68,home_garden
I000001749,O0000596,P0497,2,90.31,clothing
I000000322,O0000111,P0067,1,287.75,toys
I000006028,O_GHOST_21537,P0492,8,281.38,food_drink
I000003017,O0001018,P0130,9,9.59,toys
I000004070,O0001387,P0300,7,343.95,beauty
I000003316,O0001126,P0069,8,362.28,books
I000002879,O0000968,P0015,1,172.43,sports
I000000188,O0000067,P0020,3,164.97,toys
I000005484,O0001850,P0182,4,59.77,clothing
I000002154,O0000725,P0419,1,498.51,home_garden
I000000364,O0000127,P0157,5,385.26,sports
I000002236,O0000758,P0356,2,120.36,home_garden
I000003437,O0001160,P0079,7,104.63,beauty
I000004180,O0001428,P0124,6,495.81,beauty
I000004942,O0001675,P0126,5,119.72,books
I000004976,O0001689,P0217,7,139.93,beauty
I000003684,O0001253,P0253,9,485.26,home_garden
I000003480,O0001176,P0003,6,249.32,books
I000002157,O0000727,P0418,3,265.19,clothing
I000005568,O0001876,P0396,5,112.61,food_drink
I000004803,O0001629,P0390,4,431.47,sports
I000002065,O0000697,P0065,1,226.71,sports
I000002938,O0000989,P0460,7,323.34,beauty
I000005155,O0001744,P0382,2,267.27,electronics
I000006202,O_GHOST_16884,P0129,4,146.61,food_drink
I000000733,O0000257,P0098,4,113.12,books
I000000422,O0000148,P0495,9,480.14,clothing
I000003887,O0001325,P0100,2,476.12,clothing
I000005748,O0001934,P0390,7,264.43,beauty
I000004033,O0001378,P0488,6,206.58,beauty
I000001184,O0000403,P0043,4,95.41,clothing
I000003551,O0001208,P0357,4,303.91,electronics
I000006074,O_GHOST_29389,P0197,2,409.55,clothing
I000006192,O_GHOST_43090,P0083,7,128.83,sports
I000005265,O0001783,P0129,3,316.26,beauty
I000006034,O_GHOST_12878,P0430,3,453.1,electronics
I000001273,O0000430,P0494,2,373.23,food_drink
I000005157,O0001744,P0297,8,367.63,electronics
I000006159,O_GHOST_37717,P0027,8,252.12,books
I000005028,O0001704,P0407,4,251.13,books
I000005178,O0001751,P0489,7,241.6,books
I000002053,O0000692,P0160,5,57.96,clothing
I000004085,O0001392,P0382,1,110.23,toys
I000000766,O0000266,P0376,7,415.66,sports
I000001525,O0000517,P0018,5,482.42,sports
I000005948,O0001993,P0307,3,39.45,toys
I000002650,O0000894,P0323,5,483.59,toys
I000001432,O0000486,P0464,9,442.49,clothing
I000002370,O0000804,P0106,4,178.11,toys
I000001919,O0000650,P0222,6,196.84,electronics
I000004279,O0001461,P0072,1,86.83,electronics
I000003047,O0001030,P0299,3,356.78,clothing
I000001182,O0000402,P0331,2,250.34,beauty
I000005574,O0001878,P0424,5,439.49,electronics
I000001089,O0000373,P0170,6,157.7,toys
I000003449,O0001165,P0236,1,200.74,food_drink
I000004656,O0001583,P0452,7,250.86,clothing
I000003002,O0001012,P0048,7,313.99,electronics
I000005347,O0001811,P0487,4,177.75,books
I000003893,O0001328,P0491,9,34.45,food_drink
I000002235,O0000758,P0428,8,430.24,home_garden
I000004327,O0001477,P0136,9,465.22,clothing
I000001186,O0000403,P0252,1,133.79,clothing
I000005238,O0001773,P0329,9,408.48,beauty
I000000743,O0000259,P0173,9,130.46,books
I000004287,O0001463,P0363,4,222.27,beauty
I000003731,O0001269,P0099,9,477.76,sports
I000002158,O0000727,P0491,3,459.3,clothing
I000002131,O0000718,P0138,7,355.0,clothing
I000004328,O0001477,P0168,5,405.95,books
I000004829,O0001639,P0358,3,70.45,beauty
I000004059,O0001384,P0086,4,468.6,sports
I000000575,O0000201,P0112,8,368.24,electronics
I000002525,O0000852,P0307,4,191.54,sports
I000005757,O0001936,P0460,4,263.95,food_drink
I000005593,O0001885,P0288,3,35.7,toys
I000003282,O0001114,P0083,9,400.78,home_garden
I000006077,O_GHOST_54031,P0465,1,492.97,sports
I000000122,O0000047,P0456,8,7.69,toys
I000005960,O0001997,P0289,7,201.18,home_garden
I000001017,O0000349,P0100,1,471.48,beauty
I000004045,O0001381,P0377,9,80.45,electronics
I000001609,O0000546,P0173,7,421.31,home_garden
I000003721,O0001266,P0395,2,139.69,clothing
I000000667,O0000233,P0315,1,22.25,food_drink
I000003262,O0001109,P0433,5,213.6,toys
I000005615,O0001891,P0244,6,251.17,sports
I000003563,O0001212,P0198,9,19.51,books
I000001487,O0000504,P0108,1,182.83,sports
I000005988,O_GHOST_64189,P0393,4,188.8,electronics
I000002486,O0000840,P0367,3,56.62,sports
I000000111,O0000042,P0009,5,106.47,electronics
I000001743,O0000593,P0366,4,45.56,beauty
I000004711,O0001603,P0250,2,214.74,sports
I000006060,O_GHOST_18598,P0354,4,460.79,books
I000000617,O0000216,P0226,7,268.26,books
I000003950,O0001350,P0149,7,435.4,toys
I000000682,O0000237,P0204,8,58.45,food_drink
I000002328,O0000789,P0428,7,417.93,sports
I000000703,O0000245,P0488,8,402.88,home_garden
I000000230,O0000081,P0073,5,151.38,home_garden
I000005234,O0001772,P0047,3,191.75,toys
I000001605,O0000545,P0224,2,405.82,books
I000000194,O0000069,P0430,5,247.75,beauty
I000004280,O0001461,P0482,4,295.84,toys
I000004914,O0001664,P0316,2,498.33,sports
I000005160,O0001745,P0334,8,392.74,toys
I000004086,O0001392,P0407,4,317.44,books
I000006005,O_GHOST_63458,P0090,5,104.5,food_drink
I000005862,O0001965,P0356,3,409.07,books
I000001934,O0000656,P0021,4,4.6,clothing
I000001838,O0000624,P0254,2,57.6,sports
I000001262,O0000426,P0448,1,95.55,electronics
I000002761,O0000929,P0086,6,164.84,home_garden
I000006139,O_GHOST_02983,P0274,4,341.77,food_drink
I000000503,O0000177,P0309,9,484.43,toys
I000002806,O0000944,P0213,5,444.72,clothing
I000005810,O0001951,P0409,6,57.35,books
I000005176,O0001751,P0463,8,301.22,sports
I000004481,O0001523,P0263,1,364.06,electronics
I000001723,O0000586,P0489,9,299.58,home_garden
I000002839,O0000954,P0442,4,175.4,food_drink
I000005287,O0001789,P0140,4,56.38,beauty
I000003073,O0001041,P0122,9,336.91,beauty
I000004247,O0001451,P0329,4,76.2,beauty
I000003884,O0001325,P0125,1,130.43,electronics
I000003864,O0001316,P0446,5,491.53,beauty
I000000213,O0000076,P0411,7,352.27,books
I000001178,O0000401,P0312,7,338.17,toys
I000002268,O0000770,P0077,4,471.57,toys
I000004216,O0001440,P0168,9,106.31,clothing
I000005660,O0001908,P0215,1,427.23,clothing
I000005580,O0001879,P0296,1,288.09,clothing
I000004094,O0001395,P0110,3,61.14,toys
I000005946,O0001992,P0228,9,279.05,books
I000001296,O0000438,P0029,1,349.24,home_garden
I000000787,O0000272,P0207,9,247.32,toys
I000000654,O0000229,P0203,1,54.45,sports
I000003070,O0001040,P0110,8,387.26,electronics
I000005236,O0001772,P0413,5,109.12,clothing
I000003518,O0001195,P0440,4,472.77,home_garden
I000006205,O_GHOST_79158,P0380,8,178.69,beauty
I000005619,O0001892,P0290,4,311.89,sports
I000005515,O0001860,P0067,5,393.93,beauty
I000003868,O0001318,P0094,9,132.85,clothing
I000003320,O0001126,P0046,6,324.94,food_drink
I000004320,O0001474,P0308,1,187.27,sports
I000000528,O0000184,P0034,5,463.84,home_garden
I000001801,O0000613,P0359,8,450.95,electronics
I000004756,O0001615,P0209,1,94.85,beauty
I000000573,O0000201,P0388,5,208.56,beauty
I000000351,O0000123,P0336,2,157.9,food_drink
I000005772,O0001940,P0293,5,91.6,home_garden
I000001076,O0000369,P0280,1,483.97,food_drink
I000004123,O0001405,P0119,2,101.11,books
I000002052,O0000691,P0459,8,401.57,electronics
I000001016,O0000349,P0392,3,55.11,beauty
